temperature,pressure,rpm,vibration,battery_voltage,battery_current,battery_temp,fault_count,engine_health,battery_health,vehicle_health,ml_health_score,trip_readiness,health_class,health_class_id,failure
89.57075619631647,27.28829412087895,2702.56360823628,0.16829034614663615,12.060143585945646,33.72273588296507,23.632135089462956,9.0,80.0,77.73092292025788,79.31927687607737,14.650763,65.137750709698,Good,1,0
69.40023840639256,26.004733733277384,3216.1747217809443,0.6975995075234804,12.861892841018065,35.86303249901402,33.74290540281275,1.0,80.0,100.0,86.0,19.137293,89.6,Good,1,0
96.25676793709685,32.60405894070064,2718.657005229499,0.2445549857456085,12.63516717836545,53.79452358397273,38.64729137292704,2.0,87.4864641258063,100.0,91.2405248880644,14.506186,90.74431493283865,Excellent,0,0
99.1084707458682,31.511126491770032,4291.065333131539,0.4411291827748473,12.859681255068217,68.0817791978744,17.103259776118794,9.0,46.553139660643,100.0,62.587197762450096,2.3267925,59.55231865747005,Warning,2,0
55.734472170192454,21.571250714338035,3643.8299619763347,0.7408057715024521,13.023890853000516,26.680861472840306,34.46398292139539,3.0,66.28500285735214,100.0,76.3995020001465,24.863546,79.83970120008789,Good,1,0
65.46730739706523,36.73606952738243,2253.9777882263875,0.5875431464834807,12.090864517144094,46.04104736129961,23.777359127859686,5.0,70.83045690110129,78.99816133219389,73.28076823042906,25.600946,69.76809320469621,Warning,2,0
86.91760604750928,29.434832547895,2245.5780529543445,0.7408057715024521,12.999588664976349,45.11526736591122,37.34620165089654,4.0,75.0,100.0,82.5,21.381533,81.5,Good,1,0
80.25636111484627,23.334413428705677,2875.7573755882827,0.13343133279958896,11.81379773752844,58.359182100855286,34.80599214300175,2.0,93.33765371482271,67.5691566730481,85.60710460229032,19.30874,80.87809409598381,Good,1,0
84.74798263743567,37.13270468612325,1829.584655659452,0.04379478094773752,12.69844013381796,49.826032599823314,42.435016024295734,5.0,90.0,100.0,93.0,12.938285,85.8,Excellent,0,0
72.2043410863963,33.75405342957692,3433.0306452259892,0.10823702933355478,12.202664914160012,39.08232832394281,45.668229301875186,7.0,80.0,81.33794808272485,80.40138442481745,13.831579,70.50842027143544,Good,1,0
98.19096962294243,22.412748048312515,2789.280417474867,0.021222355924448003,12.027879942944274,74.97131561514811,39.58989899274029,0.0,73.2690529473652,76.4000476464513,74.20835135709103,99.580505,79.80502034354488,Warning,2,0
96.66687903143422,40.663097041546344,2705.1671286868263,0.03074497175651397,12.645787946921777,39.2148503675836,43.603935889705745,8.0,66.66624193713156,100.0,76.66636935599209,16.85328,69.99982161359526,Good,1,0
85.99046046341824,33.95278421019716,3049.562934216653,0.005628658547098674,12.777980610067686,44.158072739570926,31.496575240761615,1.0,100.0,100.0,100.0,19.392086,98.0,Excellent,0,0
101.90861810452049,29.938823306249724,3878.263906695247,0.0003666705869735057,12.766107354658619,18.17004728160753,61.519698055824975,9.0,60.0,66.0,61.8,1.3866603,52.28,Warning,2,0
92.01264013378068,39.54131283373068,2636.764281750004,0.5791173995315345,12.485943955557918,35.7274824630821,22.81180903505119,9.0,57.366893097003015,95.29518816676412,68.74538161793134,5.7611647,62.30626660411163,Warning,2,0
72.11061305675142,30.955786702977843,2409.5677033028924,0.7408057715024521,12.452782920531696,60.321521526781,29.722442220906785,9.0,60.0,93.92729547193248,70.17818864157974,7.2017136,62.89237227933434,Warning,2,0
90.53126176123749,29.83150154937581,3706.9756986580624,0.27985666358208405,12.61074663427996,56.412039127097195,44.01358582746893,6.0,83.93747647752502,100.0,88.75623353426752,13.435298,81.25374012056051,Good,1,0
70.61676098756502,26.038199303868065,3274.0403327929084,0.21534661940147606,12.521505630206876,61.99033980131524,42.52721304860992,9.0,80.0,96.76210724603366,85.0286321738101,15.246505,72.36960075349279,Good,1,0
98.17675451960909,33.49110263584247,2243.216127693022,0.16915376577175936,12.616542335834392,61.01964571891341,39.873890191423484,8.0,63.64649096078182,100.0,74.55254367254727,16.54427,68.73152620352836,Warning,2,0
84.2511113352062,32.85961780394388,2504.149158927216,0.7408057715024521,12.481599784444287,91.75428072590307,41.75318657993108,6.0,65.0,75.72142791058675,68.21642837317603,11.028129,64.07414260602297,Warning,2,0
82.2270645468211,30.088080839338268,2656.304732751039,0.09708861158883617,12.737113529802546,35.0428234510618,14.164428453939593,8.0,80.0,100.0,86.0,19.783419,75.6,Good,1,0
74.78605683394088,25.26008187679438,2789.4503556839863,0.3803626085876865,11.74911687737983,17.611525131304234,50.89298694537834,3.0,94.6424927608209,46.96384438571364,80.33889824828873,21.291887,71.59610782611597,Good,1,0
103.33812008011046,30.77957912499644,1414.720119248709,0.06848862176464632,12.347490609965446,28.988940078569524,32.96109041133385,8.0,60.0,89.58398766107464,68.8751962983224,2.3858488,63.241915311208366,Warning,2,0
82.68205776896797,29.581207285427173,1266.0123137587518,0.06999999503984419,11.846461402461767,35.926963283368174,47.45894182270852,9.0,80.0,60.5561306543389,74.16683919630167,6.121242,58.61132964864878,Warning,2,0
78.57508266755339,21.999154087594793,1790.087982398037,0.30729103798163004,12.510680807041954,30.513461267661782,14.66473421032044,6.0,72.51054715160383,96.31558329048062,79.65205799326687,22.15603,75.05435145405625,Good,1,0
79.71799674267656,21.169125892054886,1728.2092455909262,0.36229310033852896,13.056772070341479,51.87321695289708,37.565685034811914,1.0,80.52363021231761,100.0,86.36654114862233,24.402285,89.8199246891734,Good,1,0
92.98463778330023,33.390920272858615,1984.940788821998,0.030850996069427004,12.210366087221214,75.05309811114043,29.364977208551515,2.0,94.03072443339954,83.92760109787507,90.9997874327422,17.961098,87.38539267922033,Excellent,0,0
90.48166096546117,14.388670109689865,3007.7685136720033,0.2679362241176314,12.450900812118887,80.7931814593983,40.721201515813036,1.0,69.03667806907765,92.54090909189689,76.08794737592342,17.470497,82.16095024393343,Good,1,0
91.19098917393983,31.23246316176756,2364.8566749402094,0.2524408611173582,12.702594685968656,60.08617003693209,38.17070452468846,5.0,87.61802165212035,100.0,91.33261515648424,17.470497,84.79956909389054,Excellent,0,0
91.46231504511825,27.131501653477052,2657.1156840081508,0.05417302189688451,11.572910827293391,92.82544430908031,38.660477974991785,4.0,92.07536990976351,45.838016890017485,78.20416400383971,17.09106,68.09010178030732,Good,1,0
117.12471401305692,37.84947964127946,1520.5572719661907,0.6401327684026797,12.191155807142325,42.87253886867162,24.410583117685086,8.0,30.0,83.13517704462089,45.940553113386265,2.0158052,48.19136727695594,Critical,3,1
78.90377475423077,27.039190745076745,2130.686237663244,0.16973327767798202,12.54580626370914,17.349619159951473,34.43030879181389,2.0,100.0,97.76450837800206,99.32935251340062,19.392086,95.15051318364078,Excellent,0,0
77.31635906392694,33.956905285511375,2969.806129395872,0.10551767619509386,11.327699806254131,71.06356135776339,33.19832952070659,1.0,100.0,67.0,90.1,19.657219,85.46,Excellent,0,0
72.79340907628183,27.618516952573252,2975.9619665414416,0.10312516829749588,12.009276602770012,13.22811216501875,39.953100417074324,6.0,85.0,75.63265986426296,82.18979795927888,19.30874,72.44041074841992,Good,1,0
94.23969133863244,30.68248892091686,1920.3409374496737,0.1069072547126939,12.840343189352517,34.899939546003914,44.89296995433467,1.0,91.52061732273512,100.0,94.06443212591458,16.85328,94.43865927554874,Excellent,0,0
101.93458439081337,34.42101918552031,2629.329909103643,0.012506340803178972,12.80119876018029,60.40224464845593,36.50475922008614,9.0,60.0,100.0,72.0,2.515155,65.19999999999999,Warning,2,0
83.29078813517687,27.22466570205252,4259.078282785866,0.34921256350202456,12.54972729094804,47.95237039902438,22.238277116114013,0.0,91.53759677748106,97.92625075160664,93.45419296971872,99.74526,95.65776593215256,Excellent,0,0
72.39765284556208,35.97932930699042,2485.9216565954894,0.7402219324676619,12.752879055977271,46.180944742569885,36.07578809566768,4.0,75.0,100.0,82.5,19.137293,81.5,Good,1,0
72.6327817646314,24.0378127373611,1945.4504430860438,0.5375448543521073,12.486041693768586,26.384199343599878,61.11076228409262,9.0,60.31492732597059,61.29921986795418,60.61021508856567,1.8435776,50.625973026730236,Warning,2,0
94.75889181737051,31.767557055350274,2360.990088510272,0.11526752496362427,12.622157962976926,49.78395221133326,51.46005326987786,5.0,80.48221636525898,78.03581888241527,79.74829712040585,13.129557,73.45614204872656,Good,1,0
96.14881256805164,35.53583833672712,2573.7416860214666,0.31555876753188133,12.273738516463755,70.07324977475584,10.0,8.0,66.66512369510463,86.5417138041299,72.62810072781221,16.134876,64.8852031975133,Warning,2,0
93.14731402457792,33.96022495074201,2379.0652954475604,0.10275079684889382,12.446325073168838,50.399358330720375,35.63343153694845,4.0,88.70537195084415,93.66090926821457,90.19203314605528,16.54427,84.84740174127609,Excellent,0,0
75.01735439066958,41.49866926041246,2474.9162394587984,0.0398505795501506,12.147051845433671,33.39548240717878,44.321195252553444,7.0,80.0,81.31588862413892,80.39476658724168,17.475641,70.5000376771728,Good,1,0
88.4824198460008,25.419364096136036,1345.2425624505283,0.11413596844945094,12.905393337672926,25.04923078805339,33.17672987432021,7.0,80.0,100.0,86.0,17.713797,77.6,Good,1,0
86.75028713711092,21.725104491908475,1729.895619931239,0.11702272239565978,13.00862376380088,33.808108340888424,30.399090798561165,5.0,76.9004179676339,100.0,83.83029257734373,19.392086,80.29817554640624,Good,1,0
88.2803289509352,24.033989349029284,2380.531810342802,0.04908358856221844,12.95196512027883,57.84667504828717,32.33035784916512,1.0,96.13595739611713,100.0,97.29517017728199,19.392086,96.3771021063692,Excellent,0,0
98.07143166922285,33.962655399290625,2367.7856239820508,0.1255675664476811,12.236756495328855,56.8720452471942,40.52189485434652,9.0,63.85713666155431,85.01620543231526,70.20485729278259,6.8177643,61.1261554621326,Warning,2,0
88.35393323162023,32.98753760561627,2047.0485801119994,0.14994674936449162,12.018490384253965,33.98985798808663,23.515300256249912,0.0,100.0,76.01272835047605,92.80381850514281,99.68493,90.8848367731809,Excellent,0,0
95.18370344607843,30.613539957884495,2358.3891311388506,0.07376485193258829,12.910789464300066,5.78481156035884,46.88688651609371,3.0,89.63259310784315,93.58458584528138,90.81819092907462,16.85328,87.20783172650104,Excellent,0,0
86.01368604233338,23.26225770535722,2548.811884331364,0.01368991673310934,12.617562881036566,58.4002552734433,34.44007008301931,6.0,78.04903082142889,100.0,84.63432157500021,17.713797,78.78059294500014,Good,1,0
89.33679098034976,34.60120375997437,3211.53076521962,0.0630826506857932,12.531433736609458,32.045852020494976,25.649757258884506,7.0,80.0,97.17164163514015,85.15149249054204,19.392086,76.52522382135325,Good,1,0
94.4693233875781,22.651771334096757,2420.630611819159,0.5133420240284263,12.146547166021943,63.78124958030567,46.24350161398695,5.0,57.445636959335744,77.0671651108495,63.33209540478987,3.8787603,63.41269026504382,Warning,2,0
63.142662702165005,36.9536974942614,2819.2825642386024,0.20384618923827053,12.570265525054706,34.877807157445005,19.54869094888359,4.0,95.0,98.77345290850666,96.132035872552,20.457024,89.43391210523254,Excellent,0,0
80.20493175464048,46.276182227974815,2066.7197588528634,0.09438523015525437,11.965888776135227,30.241990926603826,29.44789902998416,4.0,95.0,73.8429120155781,88.65287360467343,19.657219,79.96030656591968,Good,1,0
77.94441018560806,32.1987068794293,2957.6765788787857,0.07416162094509186,12.653624942431613,53.06343814519169,29.283249347148356,9.0,80.0,100.0,86.0,19.392086,73.6,Good,1,0
75.41683227634987,33.49864881394646,2800.5842380898853,0.2550212558588792,12.951554679842484,97.15398460052738,56.43941938236131,3.0,100.0,37.69592540912983,81.30877762273894,17.715132,70.32445165546933,Good,1,0
80.87286623159974,27.042841386626645,3192.6536025438554,0.05013613839699355,13.052418217563181,64.98059982233147,28.14979231360557,8.0,80.0,100.0,86.0,19.392086,75.6,Good,1,0
107.42411966851594,19.138720073479103,3070.76836995559,0.06099438358640261,12.683409621643927,52.724385984117035,13.450347794998947,0.0,60.0,100.0,72.0,99.43082,83.19999999999999,Warning,2,0
72.01253326460136,26.383683821818664,2970.988498304917,0.44113955355965107,11.847191380151552,57.17703072761937,29.181848847208585,6.0,75.5906964293566,68.94664443125149,73.59748082992506,21.44745,65.94781738420534,Warning,2,0
99.52417531887221,23.442628553407502,2421.2660730737757,0.1427196492009396,12.47893205237841,14.977682770288055,39.55550347404778,6.0,59.72216357588559,95.0059471606094,70.30729865130273,3.5469651,69.18556862290352,Warning,2,0
59.75695342576293,21.317972541509906,2695.9513816355748,0.04227764258691039,13.255872697623087,27.553192584948874,42.84084546583604,6.0,70.27189016603963,100.0,79.19032311622775,19.392086,75.51419386973664,Good,1,0
79.97672455021338,40.33415965197389,3350.8071427612213,0.006781410831315095,12.052555363823087,0.0,57.76539693442772,4.0,95.0,43.41790875770232,79.5253726273107,16.708267,68.39880532792688,Good,1,0
87.44129597657508,31.637175108154636,1978.3403444777646,0.7408057715024521,12.376327370835913,84.59747789153245,49.06897570985881,6.0,65.0,69.35314811243292,66.30594443372988,6.005245,61.654196282724506,Warning,2,0
93.79333497038917,32.2781254836839,1997.2737770425074,0.0005160670094693829,12.965409740720391,80.54772058311497,36.879225939151524,4.0,87.41333005922166,99.0962610378603,90.91820935281325,12.938285,86.37017781926002,Excellent,0,0
95.66839869689282,28.145865808822503,2645.1451183602894,0.18081926485851174,12.646853568829435,57.8563705242982,26.085845324252226,5.0,78.66320260621436,100.0,85.06424182435005,14.993679,81.03854509461003,Good,1,0
96.90020852799887,28.96277350533938,2832.223752212363,0.25377096952829586,13.392062529794043,52.702302061684094,51.240274313473584,8.0,66.19958294400226,78.78306733418981,69.97462826105851,8.109415,61.74139042347307,Warning,2,0
79.76912391627343,35.787304093436,1840.7148005887964,0.1941138471640637,12.106852246708565,18.968199950048398,31.314364496737685,6.0,85.0,79.65765517672828,83.39729655301848,19.30874,73.96990896715674,Good,1,0
78.0647231100315,29.805977287828707,2440.1899492693533,0.11747816572810275,12.004097685703671,45.61400079498618,28.418427637853952,7.0,80.0,75.41902953527642,78.62570886058293,19.657219,68.25923122340504,Good,1,0
97.8696382188573,33.1841636281484,2424.800980616972,0.4608916134210543,12.88965017433407,85.84783756807785,30.8292619784593,9.0,53.53461600088177,90.35106801267155,64.5795516044187,2.456969,58.81794456518553,Warning,2,0
82.13043512677578,28.823974212929905,727.7759075172235,0.5122727643425329,11.921648548691387,52.62831996391429,22.477117611031904,2.0,85.84848237716447,72.01800263351969,81.69933845407104,25.600946,79.42320359914656,Good,1,0
65.86470514993117,27.947082655607716,2324.324808592992,0.12342001898698464,12.321292804472986,38.707070675762075,30.349799088290244,5.0,90.0,88.50332818451066,89.5509984553532,20.138336,81.43126471011405,Good,1,0
68.0006917899478,21.558515006388827,2374.145733721227,0.17018876942557873,12.37374138205617,14.838586799927732,32.668916700215846,6.0,71.23406002555531,90.66683200981704,77.06389162083383,20.138336,72.37170137446371,Good,1,0
71.20821570997583,18.13350562579723,2371.7656457415846,0.17209299047941987,12.81439578935437,77.6061145546161,42.30656605812118,6.0,65.0,100.0,75.5,19.392086,73.3,Good,1,0
92.45741116080646,28.43062859360159,3632.7314196618145,0.2666682181265253,12.6457071872101,48.598323979446874,31.119116648989813,1.0,95.08517767838708,100.0,96.55962437487095,17.86177,95.93577462492257,Excellent,0,0
87.13638604105847,30.338980151959397,1527.3613611928997,0.05250611022373417,12.582825965670745,14.865322932743418,22.325407581614847,7.0,80.0,99.29157108391824,85.78747132517547,19.392086,77.33079701188893,Good,1,0
95.35728031101652,22.283219779747256,1840.3019430363097,0.015671447479928293,12.239027648839334,31.514686358569158,18.962278447433,1.0,78.41831849695598,85.10989051462253,80.42579010225595,19.657219,83.27745216427807,Good,1,0
